re im logsig
3.0094126156 -1.6230379311 -5.788350
3.0194126156 -1.6230379311 -5.766670
3.0294126156 -1.6230379311 -5.744970
3.0394126156 -1.6230379311 -5.723270
3.0494126156 -1.6230379311 -5.701590
3.0594126156 -1.6230379311 -5.679940
2.4594126156 -1.6130379311 -5.985200
2.4694126156 -1.6130379311 -5.996950
2.4794126156 -1.6130379311 -6.008560
2.4894126156 -1.6130379311 -6.020020
2.4994126156 -1.6130379311 -6.031330
2.5094126156 -1.6130379311 -6.042470
2.5194126156 -1.6130379311 -6.053430
2.5294126156 -1.6130379311 -6.064200
2.5394126156 -1.6130379311 -6.074760
2.5494126156 -1.6130379311 -6.085110
2.5594126156 -1.6130379311 -6.095220
2.5694126156 -1.6130379311 -6.105080
2.5794126156 -1.6130379311 -6.114670
2.5894126156 -1.6130379311 -6.123960
2.5994126156 -1.6130379311 -6.132920
2.6094126156 -1.6130379311 -6.141530
2.6194126156 -1.6130379311 -6.149740
2.6294126156 -1.6130379311 -6.157530
2.6394126156 -1.6130379311 -6.164840
2.6494126156 -1.6130379311 -6.171620
2.6594126156 -1.6130379311 -6.177820
2.6694126156 -1.6130379311 -6.183380
2.6794126156 -1.6130379311 -6.188220
2.6894126156 -1.6130379311 -6.192280
2.6994126156 -1.6130379311 -6.195490
2.7094126156 -1.6130379311 -6.197760
2.7194126156 -1.6130379311 -6.199020
2.7294126156 -1.6130379311 -6.199180
2.7394126156 -1.6130379311 -6.198190
2.7494126156 -1.6130379311 -6.195970
2.7594126156 -1.6130379311 -6.192460
2.7694126156 -1.6130379311 -6.187630
2.7794126156 -1.6130379311 -6.181440
2.7894126156 -1.6130379311 -6.173890
2.7994126156 -1.6130379311 -6.164980
2.8094126156 -1.6130379311 -6.154740
2.8194126156 -1.6130379311 -6.143200
2.8294126156 -1.6130379311 -6.130430
2.8394126156 -1.6130379311 -6.116490
2.8494126156 -1.6130379311 -6.101450
2.8594126156 -1.6130379311 -6.085420
2.8694126156 -1.6130379311 -6.068470
2.8794126156 -1.6130379311 -6.050690
2.8894126156 -1.6130379311 -6.032190
2.8994126156 -1.6130379311 -6.013040
2.9094126156 -1.6130379311 -5.993330
2.9194126156 -1.6130379311 -5.973140
2.9294126156 -1.6130379311 -5.952530
2.9394126156 -1.6130379311 -5.931580
2.9494126156 -1.6130379311 -5.910350
2.9594126156 -1.6130379311 -5.888880
2.9694126156 -1.6130379311 -5.867230
2.9794126156 -1.6130379311 -5.845440
2.9894126156 -1.6130379311 -5.823550
2.9994126156 -1.6130379311 -5.801580
3.0094126156 -1.6130379311 -5.779560
3.0194126156 -1.6130379311 -5.757530
3.0294126156 -1.6130379311 -5.735500
3.0394126156 -1.6130379311 -5.713490
3.0494126156 -1.6130379311 -5.691510
3.0594126156 -1.6130379311 -5.669580
2.4594126156 -1.6030379311 -5.965490
2.4694126156 -1.6030379311 -5.977500
2.4794126156 -1.6030379311 -5.989400
2.4894126156 -1.6030379311 -6.001180
2.4994126156 -1.6030379311 -6.012820
2.5094126156 -1.6030379311 -6.024330
2.5194126156 -1.6030379311 -6.035690
2.5294126156 -1.6030379311 -6.046900
2.5394126156 -1.6030379311 -6.057930
2.5494126156 -1.6030379311 -6.068790
2.5594126156 -1.6030379311 -6.079440
2.5694126156 -1.6030379311 -6.089880
2.5794126156 -1.6030379311 -6.100090
2.5894126156 -1.6030379311 -6.110040
2.5994126156 -1.6030379311 -6.119700
2.6094126156 -1.6030379311 -6.129050
2.6194126156 -1.6030379311 -6.138050
2.6294126156 -1.6030379311 -6.146650
2.6394126156 -1.6030379311 -6.154820
2.6494126156 -1.6030379311 -6.162490
2.6594126156 -1.6030379311 -6.169600
2.6694126156 -1.6030379311 -6.176090
2.6794126156 -1.6030379311 -6.181870
2.6894126156 -1.6030379311 -6.186880
2.6994126156 -1.6030379311 -6.191020
2.7094126156 -1.6030379311 -6.194200
2.7194126156 -1.6030379311 -6.196330
2.7294126156 -1.6030379311 -6.197320
2.7394126156 -1.6030379311 -6.197070
2.7494126156 -1.6030379311 -6.195510
2.7594126156 -1.6030379311 -6.192560
2.7694126156 -1.6030379311 -6.188180
2.7794126156 -1.6030379311 -6.182320
2.7894126156 -1.6030379311 -6.174970
2.7994126156 -1.6030379311 -6.166140
2.8094126156 -1.6030379311 -6.155850
2.8194126156 -1.6030379311 -6.144150
2.8294126156 -1.6030379311 -6.131120
2.8394126156 -1.6030379311 -6.116820
2.8494126156 -1.6030379311 -6.101350
2.8594126156 -1.6030379311 -6.084820
2.8694126156 -1.6030379311 -6.067320
2.8794126156 -1.6030379311 -6.048970
2.8894126156 -1.6030379311 -6.029870
2.8994126156 -1.6030379311 -6.010110
2.9094126156 -1.6030379311 -5.989790
2.9194126156 -1.6030379311 -5.968990
2.9294126156 -1.6030379311 -5.947800
2.9394126156 -1.6030379311 -5.926280
2.9494126156 -1.6030379311 -5.904500
2.9594126156 -1.6030379311 -5.882510
2.9694126156 -1.6030379311 -5.860370
2.9794126156 -1.6030379311 -5.838100
2.9894126156 -1.6030379311 -5.815760
2.9994126156 -1.6030379311 -5.793370
3.0094126156 -1.6030379311 -5.770970
3.0194126156 -1.6030379311 -5.748560
3.0294126156 -1.6030379311 -5.726180
3.0394126156 -1.6030379311 -5.703840
3.0494126156 -1.6030379311 -5.681560
3.0594126156 -1.6030379311 -5.659340
2.4594126156 -1.5930379311 -5.945960
2.4694126156 -1.5930379311 -5.958240
2.4794126156 -1.5930379311 -5.970440
2.4894126156 -1.5930379311 -5.982540
2.4994126156 -1.5930379311 -5.994540
2.5094126156 -1.5930379311 -6.006430
2.5194126156 -1.5930379311 -6.018210
2.5294126156 -1.5930379311 -6.029860
2.5394126156 -1.5930379311 -6.041380
2.5494126156 -1.5930379311 -6.052750
2.5594126156 -1.5930379311 -6.063960
2.5694126156 -1.5930379311 -6.075010
2.5794126156 -1.5930379311 -6.085860
2.5894126156 -1.5930379311 -6.096500
2.5994126156 -1.5930379311 -6.106890
2.6094126156 -1.5930379311 -6.117020
2.6194126156 -1.5930379311 -6.126840
2.6294126156 -1.5930379311 -6.136310
2.6394126156 -1.5930379311 -6.145390
2.6494126156 -1.5930379311 -6.154000
2.6594126156 -1.5930379311 -6.162100
2.6694126156 -1.5930379311 -6.169590
2.6794126156 -1.5930379311 -6.176410
2.6894126156 -1.5930379311 -6.182450
2.6994126156 -1.5930379311 -6.187620
2.7094126156 -1.5930379311 -6.191810
2.7194126156 -1.5930379311 -6.194900
2.7294126156 -1.5930379311 -6.196790
2.7394126156 -1.5930379311 -6.197370
2.7494126156 -1.5930379311 -6.196540
2.7594126156 -1.5930379311 -6.194220
2.7694126156 -1.5930379311 -6.190320
2.7794126156 -1.5930379311 -6.184810
2.7894126156 -1.5930379311 -6.177660
2.7994126156 -1.5930379311 -6.168880
2.8094126156 -1.5930379311 -6.158500
2.8194126156 -1.5930379311 -6.146580
2.8294126156 -1.5930379311 -6.133190
2.8394126156 -1.5930379311 -6.118450
2.8494126156 -1.5930379311 -6.102440
2.8594126156 -1.5930379311 -6.085310
2.8694126156 -1.5930379311 -6.067170
2.8794126156 -1.5930379311 -6.048140
2.8894126156 -1.5930379311 -6.028340
2.8994126156 -1.5930379311 -6.007880
2.9094126156 -1.5930379311 -5.986870
2.9194126156 -1.5930379311 -5.965390
2.9294126156 -1.5930379311 -5.943540
2.9394126156 -1.5930379311 -5.921400
2.9494126156 -1.5930379311 -5.899010
2.9594126156 -1.5930379311 -5.876460
2.9694126156 -1.5930379311 -5.853770
2.9794126156 -1.5930379311 -5.831000
2.9894126156 -1.5930379311 -5.808180
2.9994126156 -1.5930379311 -5.785350
3.0094126156 -1.5930379311 -5.762530
3.0194126156 -1.5930379311 -5.739740
3.0294126156 -1.5930379311 -5.717000
3.0394126156 -1.5930379311 -5.694320
3.0494126156 -1.5930379311 -5.671720
3.0594126156 -1.5930379311 -5.649200
2.4594126156 -1.5830379311 -5.926580
2.4694126156 -1.5830379311 -5.939150
2.4794126156 -1.5830379311 -5.951650
2.4894126156 -1.5830379311 -5.964080
2.4994126156 -1.5830379311 -5.976440
2.5094126156 -1.5830379311 -5.988720
2.5194126156 -1.5830379311 -6.000920
2.5294126156 -1.5830379311 -6.013030
2.5394126156 -1.5830379311 -6.025040
2.5494126156 -1.5830379311 -6.036950
2.5594126156 -1.5830379311 -6.048740
2.5694126156 -1.5830379311 -6.060410
2.5794126156 -1.5830379311 -6.071920
2.5894126156 -1.5830379311 -6.083270
2.5994126156 -1.5830379311 -6.094440
2.6094126156 -1.5830379311 -6.105380
2.6194126156 -1.5830379311 -6.116070
2.6294126156 -1.5830379311 -6.126460
2.6394126156 -1.5830379311 -6.136500
2.6494126156 -1.5830379311 -6.146130
2.6594126156 -1.5830379311 -6.155280
2.6694126156 -1.5830379311 -6.163870
2.6794126156 -1.5830379311 -6.171810
2.6894126156 -1.5830379311 -6.178990
2.6994126156 -1.5830379311 -6.185290
2.7094126156 -1.5830379311 -6.190600
2.7194126156 -1.5830379311 -6.194770
2.7294126156 -1.5830379311 -6.197680
2.7394126156 -1.5830379311 -6.199200
2.7494126156 -1.5830379311 -6.199190
2.7594126156 -1.5830379311 -6.197550
2.7694126156 -1.5830379311 -6.194190
2.7794126156 -1.5830379311 -6.189050
2.7894126156 -1.5830379311 -6.182100
2.7994126156 -1.5830379311 -6.173340
2.8094126156 -1.5830379311 -6.162810
2.8194126156 -1.5830379311 -6.150580
2.8294126156 -1.5830379311 -6.136760
2.8394126156 -1.5830379311 -6.121450
2.8494126156 -1.5830379311 -6.104800
2.8594126156 -1.5830379311 -6.086940
2.8694126156 -1.5830379311 -6.068030
2.8794126156 -1.5830379311 -6.048200
2.8894126156 -1.5830379311 -6.027590
2.8994126156 -1.5830379311 -6.006330
2.9094126156 -1.5830379311 -5.984540
2.9194126156 -1.5830379311 -5.962300
2.9294126156 -1.5830379311 -5.939730
2.9394126156 -1.5830379311 -5.916880
2.9494126156 -1.5830379311 -5.893850
2.9594126156 -1.5830379311 -5.870670
2.9694126156 -1.5830379311 -5.847410
2.9794126156 -1.5830379311 -5.824100
2.9894126156 -1.5830379311 -5.800780
2.9994126156 -1.5830379311 -5.777480
3.0094126156 -1.5830379311 -5.754220
3.0194126156 -1.5830379311 -5.731020
3.0294126156 -1.5830379311 -5.707900
3.0394126156 -1.5830379311 -5.684880
3.0494126156 -1.5830379311 -5.661950
3.0594126156 -1.5830379311 -5.639140
2.4594126156 -1.5730379311 -5.907340
2.4694126156 -1.5730379311 -5.920190
2.4794126156 -1.5730379311 -5.933000
2.4894126156 -1.5730379311 -5.945760
2.4994126156 -1.5730379311 -5.958490
2.5094126156 -1.5730379311 -5.971160
2.5194126156 -1.5730379311 -5.983790
2.5294126156 -1.5730379311 -5.996370
2.5394126156 -1.5730379311 -6.008890
2.5494126156 -1.5730379311 -6.021340
2.5594126156 -1.5730379311 -6.033730
2.5694126156 -1.5730379311 -6.046030
2.5794126156 -1.5730379311 -6.058230
2.5894126156 -1.5730379311 -6.070330
2.5994126156 -1.5730379311 -6.082280
2.6094126156 -1.5730379311 -6.094080
2.6194126156 -1.5730379311 -6.105680
2.6294126156 -1.5730379311 -6.117040
2.6394126156 -1.5730379311 -6.128110
2.6494126156 -1.5730379311 -6.138830
2.6594126156 -1.5730379311 -6.149120
2.6694126156 -1.5730379311 -6.158900
2.6794126156 -1.5730379311 -6.168060
2.6894126156 -1.5730379311 -6.176490
2.6994126156 -1.5730379311 -6.184060
2.7094126156 -1.5730379311 -6.190620
2.7194126156 -1.5730379311 -6.196010
2.7294126156 -1.5730379311 -6.200070
2.7394126156 -1.5730379311 -6.202640
2.7494126156 -1.5730379311 -6.203570
2.7594126156 -1.5730379311 -6.202710
2.7694126156 -1.5730379311 -6.199950
2.7794126156 -1.5730379311 -6.195210
2.7894126156 -1.5730379311 -6.188450
2.7994126156 -1.5730379311 -6.179680
2.8094126156 -1.5730379311 -6.168930
2.8194126156 -1.5730379311 -6.156310
2.8294126156 -1.5730379311 -6.141920
2.8394126156 -1.5730379311 -6.125920
2.8494126156 -1.5730379311 -6.108470
2.8594126156 -1.5730379311 -6.089750
2.8694126156 -1.5730379311 -6.069930
2.8794126156 -1.5730379311 -6.049170
2.8894126156 -1.5730379311 -6.027630
2.8994126156 -1.5730379311 -6.005460
2.9094126156 -1.5730379311 -5.982770
2.9194126156 -1.5730379311 -5.959690
2.9294126156 -1.5730379311 -5.936310
2.9394126156 -1.5730379311 -5.912700
2.9494126156 -1.5730379311 -5.888950
2.9594126156 -1.5730379311 -5.865110
2.9694126156 -1.5730379311 -5.841230
2.9794126156 -1.5730379311 -5.817350
2.9894126156 -1.5730379311 -5.793500
2.9994126156 -1.5730379311 -5.769710
3.0094126156 -1.5730379311 -5.746000
3.0194126156 -1.5730379311 -5.722380
3.0294126156 -1.5730379311 -5.698880
3.0394126156 -1.5730379311 -5.675490
3.0494126156 -1.5730379311 -5.652240
3.0594126156 -1.5730379311 -5.629120
2.4594126156 -1.5630379311 -5.888210
2.4694126156 -1.5630379311 -5.901340
2.4794126156 -1.5630379311 -5.914450
2.4894126156 -1.5630379311 -5.927560
2.4994126156 -1.5630379311 -5.940650
2.5094126156 -1.5630379311 -5.953720
2.5194126156 -1.5630379311 -5.966790
2.5294126156 -1.5630379311 -5.979840
2.5394126156 -1.5630379311 -5.992870
2.5494126156 -1.5630379311 -6.005880
2.5594126156 -1.5630379311 -6.018860
2.5694126156 -1.5630379311 -6.031820
2.5794126156 -1.5630379311 -6.044730
2.5894126156 -1.5630379311 -6.057590
2.5994126156 -1.5630379311 -6.070370
2.6094126156 -1.5630379311 -6.083050
2.6194126156 -1.5630379311 -6.095600
2.6294126156 -1.5630379311 -6.107980
2.6394126156 -1.5630379311 -6.120150
2.6494126156 -1.5630379311 -6.132030
2.6594126156 -1.5630379311 -6.143550
2.6694126156 -1.5630379311 -6.154620
2.6794126156 -1.5630379311 -6.165130
2.6894126156 -1.5630379311 -6.174950
2.6994126156 -1.5630379311 -6.183920
2.7094126156 -1.5630379311 -6.191890
2.7194126156 -1.5630379311 -6.198660
2.7294126156 -1.5630379311 -6.204040
2.7394126156 -1.5630379311 -6.207830
2.7494126156 -1.5630379311 -6.209840
2.7594126156 -1.5630379311 -6.209870
2.7694126156 -1.5630379311 -6.207800
2.7794126156 -1.5630379311 -6.203510
2.7894126156 -1.5630379311 -6.196940
2.7994126156 -1.5630379311 -6.188100
2.8094126156 -1.5630379311 -6.177050
2.8194126156 -1.5630379311 -6.163900
2.8294126156 -1.5630379311 -6.148800
2.8394126156 -1.5630379311 -6.131950
2.8494126156 -1.5630379311 -6.113530
2.8594126156 -1.5630379311 -6.093770
2.8694126156 -1.5630379311 -6.072880
2.8794126156 -1.5630379311 -6.051030
2.8894126156 -1.5630379311 -6.028420
2.8994126156 -1.5630379311 -6.005210
2.9094126156 -1.5630379311 -5.981530
2.9194126156 -1.5630379311 -5.957500
2.9294126156 -1.5630379311 -5.933230
2.9394126156 -1.5630379311 -5.908800
2.9494126156 -1.5630379311 -5.884280
2.9594126156 -1.5630379311 -5.859730
2.9694126156 -1.5630379311 -5.835200
2.9794126156 -1.5630379311 -5.810710
2.9894126156 -1.5630379311 -5.786310
2.9994126156 -1.5630379311 -5.762010
3.0094126156 -1.5630379311 -5.737830
3.0194126156 -1.5630379311 -5.713790
3.0294126156 -1.5630379311 -5.689890
3.0394126156 -1.5630379311 -5.666140
3.0494126156 -1.5630379311 -5.642550
3.0594126156 -1.5630379311 -5.619120
2.4594126156 -1.5530379311 -5.869140
2.4694126156 -1.5530379311 -5.882560
2.4794126156 -1.5530379311 -5.895990
2.4894126156 -1.5530379311 -5.909430
2.4994126156 -1.5530379311 -5.922880
2.5094126156 -1.5530379311 -5.936360
2.5194126156 -1.5530379311 -5.949860
2.5294126156 -1.5530379311 -5.963380
2.5394126156 -1.5530379311 -5.976930
2.5494126156 -1.5530379311 -5.990510
2.5594126156 -1.5530379311 -6.004100
2.5694126156 -1.5530379311 -6.017720
2.5794126156 -1.5530379311 -6.031350
2.5894126156 -1.5530379311 -6.044990
2.5994126156 -1.5530379311 -6.058620
2.6094126156 -1.5530379311 -6.072220
2.6194126156 -1.5530379311 -6.085770
2.6294126156 -1.5530379311 -6.099230
2.6394126156 -1.5530379311 -6.112540
2.6494126156 -1.5530379311 -6.125660
2.6594126156 -1.5530379311 -6.138510
2.6694126156 -1.5530379311 -6.150980
2.6794126156 -1.5530379311 -6.162970
2.6894126156 -1.5530379311 -6.174320
2.6994126156 -1.5530379311 -6.184880
2.7094126156 -1.5530379311 -6.194440
2.7194126156 -1.5530379311 -6.202790
2.7294126156 -1.5530379311 -6.209700
2.7394126156 -1.5530379311 -6.214900
2.7494126156 -1.5530379311 -6.218170
2.7594126156 -1.5530379311 -6.219250
2.7694126156 -1.5530379311 -6.217970
2.7794126156 -1.5530379311 -6.214180
2.7894126156 -1.5530379311 -6.207800
2.7994126156 -1.5530379311 -6.198850
2.8094126156 -1.5530379311 -6.187380
2.8194126156 -1.5530379311 -6.173550
2.8294126156 -1.5530379311 -6.157560
2.8394126156 -1.5530379311 -6.139640
2.8494126156 -1.5530379311 -6.120050
2.8594126156 -1.5530379311 -6.099050
2.8694126156 -1.5530379311 -6.076880
2.8794126156 -1.5530379311 -6.053770
2.8894126156 -1.5530379311 -6.029930
2.8994126156 -1.5530379311 -6.005540
2.9094126156 -1.5530379311 -5.980750
2.9194126156 -1.5530379311 -5.955680
2.9294126156 -1.5530379311 -5.930440
2.9394126156 -1.5530379311 -5.905110
2.9494126156 -1.5530379311 -5.879770
2.9594126156 -1.5530379311 -5.854470
2.9694126156 -1.5530379311 -5.829240
2.9794126156 -1.5530379311 -5.804130
2.9894126156 -1.5530379311 -5.779150
2.9994126156 -1.5530379311 -5.754320
3.0094126156 -1.5530379311 -5.729670
3.0194126156 -1.5530379311 -5.705190
3.0294126156 -1.5530379311 -5.680890
3.0394126156 -1.5530379311 -5.656780
3.0494126156 -1.5530379311 -5.632850
3.0594126156 -1.5530379311 -5.609110
2.4594126156 -1.5430379311 -5.850130
2.4694126156 -1.5430379311 -5.863830
2.4794126156 -1.5430379311 -5.877560
2.4894126156 -1.5430379311 -5.891340
2.4994126156 -1.5430379311 -5.905160
2.5094126156 -1.5430379311 -5.919040
2.5194126156 -1.5430379311 -5.932970
2.5294126156 -1.5430379311 -5.946970
2.5394126156 -1.5430379311 -5.961040
2.5494126156 -1.5430379311 -5.975170
2.5594126156 -1.5430379311 -5.989390
2.5694126156 -1.5430379311 -6.003670
2.5794126156 -1.5430379311 -6.018040
2.5894126156 -1.5430379311 -6.032470
2.5994126156 -1.5430379311 -6.046970
2.6094126156 -1.5430379311 -6.061520
2.6194126156 -1.5430379311 -6.076100
2.6294126156 -1.5430379311 -6.090680
2.6394126156 -1.5430379311 -6.105210
2.6494126156 -1.5430379311 -6.119650
2.6594126156 -1.5430379311 -6.133910
2.6694126156 -1.5430379311 -6.147910
2.6794126156 -1.5430379311 -6.161510
2.6894126156 -1.5430379311 -6.174570
2.6994126156 -1.5430379311 -6.186900
2.7094126156 -1.5430379311 -6.198280
2.7194126156 -1.5430379311 -6.208460
2.7294126156 -1.5430379311 -6.217130
2.7394126156 -1.5430379311 -6.224010
2.7494126156 -1.5430379311 -6.228760
2.7594126156 -1.5430379311 -6.231100
2.7694126156 -1.5430379311 -6.230750
2.7794126156 -1.5430379311 -6.227540
2.7894126156 -1.5430379311 -6.221360
2.7994126156 -1.5430379311 -6.212200
2.8094126156 -1.5430379311 -6.200180
2.8194126156 -1.5430379311 -6.185470
2.8294126156 -1.5430379311 -6.168350
2.8394126156 -1.5430379311 -6.149110
2.8494126156 -1.5430379311 -6.128090
2.8594126156 -1.5430379311 -6.105590
2.8694126156 -1.5430379311 -6.081920
2.8794126156 -1.5430379311 -6.057350
2.8894126156 -1.5430379311 -6.032110
2.8994126156 -1.5430379311 -6.006390
2.9094126156 -1.5430379311 -5.980350
2.9194126156 -1.5430379311 -5.954140
2.9294126156 -1.5430379311 -5.927850
2.9394126156 -1.5430379311 -5.901560
2.9494126156 -1.5430379311 -5.875350
2.9594126156 -1.5430379311 -5.849250
2.9694126156 -1.5430379311 -5.823300
2.9794126156 -1.5430379311 -5.797540
2.9894126156 -1.5430379311 -5.771970
2.9994126156 -1.5430379311 -5.746610
3.0094126156 -1.5430379311 -5.721470
3.0194126156 -1.5430379311 -5.696550
3.0294126156 -1.5430379311 -5.671850
3.0394126156 -1.5430379311 -5.647370
3.0494126156 -1.5430379311 -5.623110
3.0594126156 -1.5430379311 -5.599070
2.4594126156 -1.5330379311 -5.831140
2.4694126156 -1.5330379311 -5.845110
2.4794126156 -1.5330379311 -5.859150
2.4894126156 -1.5330379311 -5.873260
2.4994126156 -1.5330379311 -5.887450
2.5094126156 -1.5330379311 -5.901720
2.5194126156 -1.5330379311 -5.916080
2.5294126156 -1.5330379311 -5.930550
2.5394126156 -1.5330379311 -5.945130
2.5494126156 -1.5330379311 -5.959830
2.5594126156 -1.5330379311 -5.974650
2.5694126156 -1.5330379311 -5.989610
2.5794126156 -1.5330379311 -6.004710
2.5894126156 -1.5330379311 -6.019950
2.5994126156 -1.5330379311 -6.035330
2.6094126156 -1.5330379311 -6.050850
2.6194126156 -1.5330379311 -6.066490
2.6294126156 -1.5330379311 -6.082230
2.6394126156 -1.5330379311 -6.098040
2.6494126156 -1.5330379311 -6.113870
2.6594126156 -1.5330379311 -6.129650
2.6694126156 -1.5330379311 -6.145290
2.6794126156 -1.5330379311 -6.160670
2.6894126156 -1.5330379311 -6.175620
2.6994126156 -1.5330379311 -6.189950
2.7094126156 -1.5330379311 -6.203410
2.7194126156 -1.5330379311 -6.215690
2.7294126156 -1.5330379311 -6.226460
2.7394126156 -1.5330379311 -6.235320
2.7494126156 -1.5330379311 -6.241870
2.7594126156 -1.5330379311 -6.245720
2.7694126156 -1.5330379311 -6.246510
2.7794126156 -1.5330379311 -6.243980
2.7894126156 -1.5330379311 -6.237990
2.7994126156 -1.5330379311 -6.228540
2.8094126156 -1.5330379311 -6.215760
2.8194126156 -1.5330379311 -6.199910
2.8294126156 -1.5330379311 -6.181340
2.8394126156 -1.5330379311 -6.160470
2.8494126156 -1.5330379311 -6.137690
2.8594126156 -1.5330379311 -6.113400
2.8694126156 -1.5330379311 -6.087970
2.8794126156 -1.5330379311 -6.061700
2.8894126156 -1.5330379311 -6.034860
2.8994126156 -1.5330379311 -6.007650
2.9094126156 -1.5330379311 -5.980250
2.9194126156 -1.5330379311 -5.952790
2.9294126156 -1.5330379311 -5.925360
2.9394126156 -1.5330379311 -5.898060
2.9494126156 -1.5330379311 -5.870920
2.9594126156 -1.5330379311 -5.844000
2.9694126156 -1.5330379311 -5.817310
2.9794126156 -1.5330379311 -5.790870
2.9894126156 -1.5330379311 -5.764700
2.9994126156 -1.5330379311 -5.738810
3.0094126156 -1.5330379311 -5.713180
3.0194126156 -1.5330379311 -5.687820
3.0294126156 -1.5330379311 -5.662720
3.0394126156 -1.5330379311 -5.637880
3.0494126156 -1.5330379311 -5.613300
3.0594126156 -1.5330379311 -5.588960
2.4594126156 -1.5230379311 -5.812140
2.4694126156 -1.5230379311 -5.826390
2.4794126156 -1.5230379311 -5.840720
2.4894126156 -1.5230379311 -5.855160
2.4994126156 -1.5230379311 -5.869700
2.5094126156 -1.5230379311 -5.884360
2.5194126156 -1.5230379311 -5.899140
2.5294126156 -1.5230379311 -5.914070
2.5394126156 -1.5230379311 -5.929160
2.5494126156 -1.5230379311 -5.944410
2.5594126156 -1.5230379311 -5.959840
2.5694126156 -1.5230379311 -5.975470
2.5794126156 -1.5230379311 -5.991300
2.5894126156 -1.5230379311 -6.007350
2.5994126156 -1.5230379311 -6.023620
2.6094126156 -1.5230379311 -6.040120
2.6194126156 -1.5230379311 -6.056850
2.6294126156 -1.5230379311 -6.073790
2.6394126156 -1.5230379311 -6.090920
2.6494126156 -1.5230379311 -6.108210
2.6594126156 -1.5230379311 -6.125590
2.6694126156 -1.5230379311 -6.143000
2.6794126156 -1.5230379311 -6.160310
2.6894126156 -1.5230379311 -6.177360
2.6994126156 -1.5230379311 -6.193940
2.7094126156 -1.5230379311 -6.209770
2.7194126156 -1.5230379311 -6.224520
2.7294126156 -1.5230379311 -6.237760
2.7394126156 -1.5230379311 -6.249020
2.7494126156 -1.5230379311 -6.257770
2.7594126156 -1.5230379311 -6.263490
2.7694126156 -1.5230379311 -6.265690
2.7794126156 -1.5230379311 -6.263990
2.7894126156 -1.5230379311 -6.258200
2.7994126156 -1.5230379311 -6.248310
2.8094126156 -1.5230379311 -6.234510
2.8194126156 -1.5230379311 -6.217160
2.8294126156 -1.5230379311 -6.196750
2.8394126156 -1.5230379311 -6.173820
2.8494126156 -1.5230379311 -6.148880
2.8594126156 -1.5230379311 -6.122450
2.8694126156 -1.5230379311 -6.094940
2.8794126156 -1.5230379311 -6.066720
2.8894126156 -1.5230379311 -6.038060
2.8994126156 -1.5230379311 -6.009200
2.9094126156 -1.5230379311 -5.980310
2.9194126156 -1.5230379311 -5.951500
2.9294126156 -1.5230379311 -5.922870
2.9394126156 -1.5230379311 -5.894490
2.9494126156 -1.5230379311 -5.866400
2.9594126156 -1.5230379311 -5.838620
2.9694126156 -1.5230379311 -5.811180
2.9794126156 -1.5230379311 -5.784070
2.9894126156 -1.5230379311 -5.757290
2.9994126156 -1.5230379311 -5.730860
3.0094126156 -1.5230379311 -5.704750
3.0194126156 -1.5230379311 -5.678950
3.0294126156 -1.5230379311 -5.653470
3.0394126156 -1.5230379311 -5.628280
3.0494126156 -1.5230379311 -5.603380
3.0594126156 -1.5230379311 -5.578750
2.4594126156 -1.5130379311 -5.793110
2.4694126156 -1.5130379311 -5.807620
2.4794126156 -1.5130379311 -5.822250
2.4894126156 -1.5130379311 -5.837000
2.4994126156 -1.5130379311 -5.851880
2.5094126156 -1.5130379311 -5.866920
2.5194126156 -1.5130379311 -5.882120
2.5294126156 -1.5130379311 -5.897500
2.5394126156 -1.5130379311 -5.913070
2.5494126156 -1.5130379311 -5.928870
2.5594126156 -1.5130379311 -5.944900
2.5694126156 -1.5130379311 -5.961180
2.5794126156 -1.5130379311 -5.977740
2.5894126156 -1.5130379311 -5.994590
2.5994126156 -1.5130379311 -6.011750
2.6094126156 -1.5130379311 -6.029230
2.6194126156 -1.5130379311 -6.047050
2.6294126156 -1.5130379311 -6.065200
2.6394126156 -1.5130379311 -6.083690
2.6494126156 -1.5130379311 -6.102500
2.6594126156 -1.5130379311 -6.121580
2.6694126156 -1.5130379311 -6.140870
2.6794126156 -1.5130379311 -6.160270
2.6894126156 -1.5130379311 -6.179620
2.6994126156 -1.5130379311 -6.198730
2.7094126156 -1.5130379311 -6.217280
2.7194126156 -1.5130379311 -6.234910
2.7294126156 -1.5130379311 -6.251110
2.7394126156 -1.5130379311 -6.265300
2.7494126156 -1.5130379311 -6.276790
2.7594126156 -1.5130379311 -6.284870
2.7694126156 -1.5130379311 -6.288860
2.7794126156 -1.5130379311 -6.288220
2.7894126156 -1.5130379311 -6.282640
2.7994126156 -1.5130379311 -6.272100
2.8094126156 -1.5130379311 -6.256900
2.8194126156 -1.5130379311 -6.237570
2.8294126156 -1.5130379311 -6.214770
2.8394126156 -1.5130379311 -6.189240
2.8494126156 -1.5130379311 -6.161660
2.8594126156 -1.5130379311 -6.132650
2.8694126156 -1.5130379311 -6.102720
2.8794126156 -1.5130379311 -6.072250
2.8894126156 -1.5130379311 -6.041570
2.8994126156 -1.5130379311 -6.010890
2.9094126156 -1.5130379311 -5.980370
2.9194126156 -1.5130379311 -5.950130
2.9294126156 -1.5130379311 -5.920240
2.9394126156 -1.5130379311 -5.890750
2.9494126156 -1.5130379311 -5.861670
